tiempoEspera,tiempoServicio,tiempoLlegadas,tiempoRealAtencion
101,19.2,1521,82.0174
116.7,21.6,1039,80.5128
53.8,19.5,873,78.4741
83.6,25.6,895,98.792
76.9,21.5,904,89.8409
59.4,33.8,581,137.377
65.8,22.5,976,84.7957
49.8,25.7,673,101.605
84.2,35.2,562,136.381
59.2,19.5,769,81.1856
73.9,17.7,900,65.8848
69.8,16.7,1175,77.5906
84.1,21.6,1093,78.4467
84.1,21.6,1093,81.7216
48.6,23.4,742,102.268
95.4,24.3,715,109.419
89.9,25.3,1150,91.7334
79.2,25,1018,113.395
81,27.2,851,113.502
71.9,21.2,785,98.2456
66.7,27.4,804,98.8472
50.1,22.8,884,86.1592
84.3,22.2,1290,95.24
84.3,22.2,1290,94.5026
79.2,25,1018,116.101
84.3,22.2,1290,88.1408
84,21.3,1125,87.8768
80.7,23.4,1088,89.8693
79.9,21.3,1037,99.4593
80.5,21.4,1072,94.717
84.9,30,1084,105.919
84.9,30,1084,122.316
84.9,30,1084,109.248
68.8,28.6,814,114.353
68.5,25.6,937,113.424
62,25.9,906,102.464
70.2,29.1,939,108.247
113.7,28.4,1280,101.649
101.5,26.1,1519,92.4247
103.1,25.4,1498,92.4266
106.9,26,1513,85.1931
64.4,23.1,675,113.327
70.3,24.9,770,104.02
70.3,24.9,770,123.268
70.3,24.9,770,109.67
65.3,22.2,902,107.353
76.6,26.3,928,130.168
63.9,25.5,898,113.02
63.9,25.5,898,107.636
90.1,24.3,1290,111.799
90.1,24.3,1290,106.272
89.1,24.9,1097,105.917
99.4,26,1073,126.044
89.9,24,1068,118.155
99.6,24.7,1098,100.782
77.8,28.5,1238,96.3902
83.2,28.1,1191,100.578
70.4,29.4,1178,83.4635
83.9,28.7,1299,91.5182
65.7,24,749,111.426
94.9,23.4,745,112.841
109.7,22.6,1042,115.931
101,29,1359,110.401
75.3,28.5,911,85.3157
61,22.7,874,106.8
89.5,20.2,699,78.0479
85.6,25.6,1242,100.717
77.7,18.1,944,77.571
77.7,18.1,944,84.4222
77.7,18.1,944,85.0298
77.7,18.1,944,85.0298
65.1,26,1056,97.7497
65.7,24,749,103.305
99.9,27,1076,109.603
80.2,25.1,1008,111.65
117.3,24.3,1552,93.4363
82.6,34.5,1379,125.059
75.3,28.5,911,100.408
51.3,18.9,913,83.4621
73.9,20.1,664,87.8026
130.6,22.1,1148,83.0624
89.5,20.2,699,88.0365
85.6,25.6,1242,102.247
69.8,16.7,1175,75.061
101,29,1359,134.051
51.7,27,802,103.433
57.9,23.9,1003,99.6702
57.4,27.3,716,111.16
116.1,25.9,1547,118.196
119.5,28.5,1192,118.48
134.1,28.4,1269,126.651
51.9,21.3,390,106.422
90.5,32.2,551,134.506
83.2,22.4,516,117.294
74.5,23.6,524,107.899
87.6,22.4,625,111.923
73.8,22.5,1223,93.9986
77.9,27.7,929,103.951
84.9,25.5,1241,105.64
51.6,19.5,918,88.1925
92.5,20,699,88.687
59.1,27.4,727,115.505
98.5,28.8,1358,122.791
130,22,1151,81.6333
52.4,27.2,801,104.53
91.7,22.7,856,99.4126
97.5,25,946,88.6903
67.5,26.3,1049,105.024
56.9,24,1011,97.4613
115.7,24.2,1545,89.9557
51.5,28.5,766,111.078
71.2,29.3,678,103.507
83.3,28.3,1003,97.3022
90.6,25,864,96.953
93,19.7,804,80.5474
133,28.2,1227,116.328
124.7,25.9,1233,104.586
132.2,26.7,1323,107.098
53.3,28.6,555,112.995
79.2,23.8,545,84.9125
71.8,16.7,1065,74.6984
49.9,24.1,861,93.4648
72.9,25.6,638,107.604
60,24.6,907,92.0228
90.3,30.2,987,110.624
73.3,20.6,835,70.422
72.7,13.4,446,70.7232
102,15.3,558,89.9436
72.3,14.1,468,86.4306
80.7,14.3,523,82.3971
122.2,14.7,697,76.5123
116.4,17.1,678,93.3368
67.7,20.1,1166,92.2449
98.1,24.6,1158,97.3423
67.5,18.4,1201,89.6982
89.3,29.4,1425,118.645
75.6,21.5,958,81.8321
89.8,26.9,994,101.943
98.6,26.2,1051,85.0508
97.9,26.6,1322,102.24
89.3,27.6,1250,112.161
104.3,27.1,1087,102.375
55.7,28.7,859,85.8249
84.2,27.9,911,103.047
104.6,23.8,820,96.4629
55.4,27.6,670,103.352
120.9,22.3,1082,88.658
49.9,24.9,865,94.6345
89.9,26.6,1068,115.721
84.2,23.3,839,125.486
94.5,28.4,1072,112.552
71.4,19.2,872,73.5588
69.9,24.7,949,96.8746
52.5,22.7,754,102.167
51.9,27.3,708,124.508
92.3,26.5,1150,107.214
70.2,24.7,976,81.6453
61.3,31.3,705,92.9559
68.3,23.2,784,95.9895
87.3,25.6,870,99.064
53.6,26.2,660,101.291
49.6,22.6,844,88.6082
77.8,22.5,899,104.535
55.1,24.1,860,96.3528
52.9,27.2,691,113.792
89.3,27.9,1056,123.439
85.2,26.2,1015,95.754
71.4,20.9,1016,85.754
95.7,23.6,620,80.8102
73.9,22.4,753,115.588
64.7,20.4,544,91.7097
73.6,20.4,585,75.9886
68.3,23.2,784,84.9258
85.3,23.4,663,74.4128
93.7,23.1,849,101.393
104.3,20.1,1001,100.79
113.6,23.7,1096,112.028
102.5,24.3,884,93.5546
87.6,21.4,839,100.127
110.2,19.4,819,90.6637
97.6,20.8,861,94.5516
64,16.5,937,74.8623
86.3,19.3,1018,82.7395
48.9,16.3,833,73.1632
60.7,15.8,808,62.096
61,15.8,803,71.454
58.3,15,878,66.9641
60.9,15.8,859,66.3233
57.8,33.9,570,132.661
51.1,20.4,537,83.8507
90.3,24.5,708,92.2829
111.1,18.3,1586,81.2583
92.7,17.9,1561,81.4893
69,28.6,837,99.1669
85.2,27.9,1123,97.2205
86.1,29.3,1190,114.279
73.1,31.5,933,109.946
81,27.2,851,96.4884
66.8,22.8,785,101.077
66.7,27.4,804,98.0402
58.5,23.7,718,98.9784
69.6,29.9,932,94.2745
69.2,29.9,641,103.508
65.7,30.6,691,107.297
68.7,34.3,625,117.796
67.1,30.9,627,109.092
67.3,31.3,600,100.155
59.7,30.3,603,98.2187
88.8,30.1,1471,93.3023
59.2,21.1,1013,79.8865
62.2,20.1,1016,75.1389
64.2,20.8,984,77.3949
65.5,23.6,1159,82.2362
67.6,24.1,1386,94.772
62.7,22,1014,78.9906
59.5,20.4,1008,69.9005
59.2,21.1,1013,76.0685
62.2,20.1,1016,73.3495
72.8,21.6,1044,82.6441
85.8,25.6,900,88.2119
77.6,21.6,904,85.9266
60.6,33.9,587,122.356
68.6,21,961,78.2167
73.5,20.8,609,79.2469
108.5,23.2,987,112.386
93,28.8,1121,113.28
53.6,26.9,686,96.766
60.4,19.6,773,83.7998
66.3,22.7,977,81.4412
53.3,19.5,881,83.1529
48.7,22.6,889,89.9737
61.9,21.4,734,95.9298
98.3,24.1,719,114.496
86.8,25.3,1155,92.7996
53.9,22.1,514,83.6474
63.3,22.1,609,75.3604
68.4,21.9,601,79.1153
61.8,24,547,98.7517
66.1,24.3,551,99.9245
73.7,26.7,584,104.681
94.5,26.4,591,111.289
72.2,25.5,565,107.228
59.3,25.8,526,100.094
62.3,24,547,89.6895
121,23.7,1092,106.081
86.3,18.7,923,73.1066
86.3,18.7,923,73.1066
74,22.5,808,118.459
80.8,25.4,929,103.943
81.3,30,1209,120.028
78.4,28.6,1127,110.422
83.6,29.6,1073,113.556
77.9,26.4,938,113.427
73.5,25.8,867,106.872
81.9,25.7,753,81.8239
51.5,23.8,751,91.4977
73,29.5,1080,111.072
70.4,28,955,99.6496
78.1,33.8,1211,126.304
75.3,31,1044,120.404
78,31.1,1297,103.281
76.5,28.4,1235,92.8407
71.1,25.9,945,107.065
82.7,28,1193,89.4039
70.8,29.1,1180,95.5858
83.9,28.7,1299,92.9928
59.5,26,910,102.252
88.8,30.1,1471,101.899
67.4,26.5,827,100.282
78,31.1,1297,95.3666
71.6,29.2,943,109.04
60.1,33.7,607,127.114
75.4,21.6,1050,77.365
82.6,26.3,876,96.2417
84.9,22.2,924,88.7676
52.9,22,887,85.2944
56.9,29.1,743,108.123
94.2,26.9,1080,92.4284
49.9,23,923,93.1003
66.8,20.5,903,84.5896
97.9,25.5,1474,90.6806
92.9,29,1164,117.461
87.9,23.5,869,120.942
79.3,21.2,628,76.0213
72.9,27.1,797,83.2924
51.1,14.9,632,66.1854
63.8,19.3,636,75.6697
56,15.7,582,66.0124
76.7,18.7,918,80.2968
96,18.9,1041,78.7498
88.1,20.3,941,88.7093
81.1,20.3,975,89.2854
84,19.5,936,87.4709
74.8,18.9,826,87.377
85.5,19,860,82.5905
76.7,18.7,918,85.4877
101.6,26,1523,87.3738
105.4,25.4,1507,89.3711
55.7,23.3,763,98.2546
66.1,24.5,783,92.3864
57,22.5,971,86.9567
60.3,28.9,964,103.433
77.5,23.5,978,111.292
79.7,28.6,961,97.8957
55.8,23.8,1084,92.3669
95.7,25.8,1294,93.1218
96.9,28.2,1288,95.7967
126.8,20.9,1134,78.6
85.5,25.4,1021,106.629
84.4,25.2,1148,79.0567
91.5,25.6,954,92.4076
81.4,19.2,1146,67.6652
117.4,25.7,1333,110.372
71,22.7,725,82.9851
83.7,28.6,975,85.391
64,16.5,937,76.0735
86.3,19.3,1018,84.9455
48.9,16.3,833,73.1508
55.1,15.7,851,68.5339
66.7,14.7,858,73.6315
63.4,15,870,67.5988
54.3,18.9,1023,91.2162
74.1,25.7,1065,95.9515
103.1,24.2,604,129.34
89.2,26.1,567,113.886
93.5,32.4,554,112.217
75.1,22.5,519,109.398
75.5,23.4,528,108.398
86.8,22.5,625,125.801
77.1,29.6,1143,98.4276
97.7,32.8,994,120.31
73.5,35.2,768,126.728
62.4,31.8,1115,112.082
65.6,25.1,1016,103.562
91.7,32.6,1004,113.306
80.1,28.4,1213,91.7378
72,28.7,1028,104.3
51.6,28.1,1163,111.632
77.9,26,723,91.841
54.3,27.2,1151,108.476
82.1,20.6,1290,76.9177
102.1,30.8,1411,108.513
151.5,24.7,1242,87.4684
87.1,26.6,1095,125.673
48,27.1,975,75.8565
77.6,28.8,1200,113.076
48.3,25.6,1315,96.0544
107.1,23.4,785,100.336
76.8,26.2,1026,116.702
86,24.5,654,89.8511
88.4,23.2,966,107.452
103.1,28.6,1130,98.9685
48.5,26.9,945,87.6339
76.4,25.3,1064,90.8419
90.8,25.1,927,121.624
52.6,24.5,931,93.4135
136,22.2,1151,87.2037
92,27.5,1243,91.5962
132.2,26.3,1212,109.012
76.2,16.6,523,80.3682
87.7,15.4,558,86.1
62.5,14.5,471,85.2573
68.4,14.4,525,77.4212
97.2,14.6,697,74.3246
100.8,17.8,635,105.376
49.9,26.9,880,103.347
80.4,26.4,927,85.8398
73.4,18.4,976,65.0111
132.8,28.9,1328,123.568
125.3,28.4,1272,117.341
133.9,28.3,1224,102.672
124.1,26,1231,110.044
80.1,26.8,1321,119.023
80.8,28.5,1451,122.612
78,29.1,1329,122.806
79.8,26.9,1385,118.472
73.3,26.4,1340,111.618
79,25.4,1286,112.208
75.9,24.8,980,98.2178
68.7,20.3,1165,91.6792
79.8,23.5,859,86.4607
54.8,29.2,866,85.2978
66.1,19.2,878,63.3607
77.2,27.6,921,96.6317
53.6,24.8,872,96.505
92.8,26.8,1074,103.007
56.8,27.6,678,92.832
119.6,25.3,1010,103.136
80.2,23.6,847,115.829
52.3,27.4,715,89.5463
95.1,28.6,1072,103.247
70,24.7,949,94.6699
77.4,22.3,1091,80.4775
79.8,23.5,859,84.4117
50.4,23.4,510,86.4265
68,20.7,909,85.3031
88.7,26.8,1006,91.8609
97.1,26,1052,93.1104
99.3,26.7,1327,96.1355
67.8,26.9,1215,98.9654
55.7,23.3,742,98.7081
55.7,23.3,742,85.0716
86.8,25.8,883,98.1521
80.2,22.6,900,79.0323
85.1,24.3,782,88.9341
56,24.2,865,93.1068
105.4,23.6,979,101.762
75.1,23.2,805,111.267
86.4,26.2,1022,90.1589
91.9,28,1059,111.174
64.7,20.1,623,68.8206
66.6,24.3,552,101.392
48.3,22.6,848,80.7721
65.4,24.9,568,90.6511
74.9,17.9,856,64.8829
73.6,26.7,583,103.669
96,26.5,593,108.671
73.6,25.2,608,106.666
55.2,24.2,568,92.2982
62.1,23.9,649,108.935
58.8,23.7,718,100.636
86.2,25.4,1263,112.885
88,29.5,1431,108.161
94.9,24.8,719,92.2609
83.7,18,1574,85.5584
74.8,23.1,635,68.0504
69.5,21.2,1023,81.8489
88.8,26.5,1155,101.694
70.4,29.8,646,102.224
70.7,30.5,693,97.6204
69.3,34.2,626,108.565
66.5,31.4,654,99.3159
61.8,30.8,625,97.8235
70.8,29.4,619,87.0527
58.6,33.8,590,135.791
61.5,19.6,774,71.9438
58.6,33.8,590,109.472
54.8,22,517,92.1186
54.3,19.6,884,80.0978
77.8,25.4,906,95.7857
113.3,23.4,992,109.731
49,22.7,892,85.5324
87.3,26,1031,93.7359
66.5,23,978,86.5166
54.4,26.8,689,92.943
96.2,28.8,1116,112.218
73.2,20.8,610,79.2914
71.3,22.9,810,111.014
50.1,25.5,679,83.382
88.7,25.2,1162,95.989
101.9,26,1521,86.5324
78.9,17.7,910,65.9216
80.4,18.8,923,73.4787
77.8,21.7,904,85.0562
59.5,27.8,835,96.7047
67.7,27.6,1082,102.235
67.7,27.6,1082,102.235
71.6,29.3,1192,117.403
64.4,30.3,915,109.984
71.4,23.3,903,83.2152
67.8,22.9,710,99.707
66.1,23.3,672,118.468
120.9,23.6,1235,92.006
81.7,25.3,932,109.17
77.8,30.3,1211,131.298
78.7,28.6,1128,122.055
82.2,29.6,1079,115.219
77.1,24.6,970,119.717
70.6,23.7,868,98.6479
91.3,24.2,722,108.734
97.9,25.5,1476,84.4842
61.7,26.3,811,107.288
73.7,21.6,1047,90.1133
48.1,29.6,1083,110.957
57.6,33.9,1219,132.454
51.1,31,1050,117.323
48,26.5,976,102.714
61.7,21,633,76.8142
62.8,21.7,613,71.5415
80.6,21.9,705,83.6032
86.9,26,734,89.0248
96.6,25.8,680,82.8802
70.5,20.6,645,84.7449
71.7,22.7,822,83.1544
51.3,21.9,890,84.0663
52,23.5,770,86.4832
50.5,23,925,89.7684
85.2,22.4,923,86.4757
93.3,26.8,1079,96.3771
61.9,31,708,95.859
101.5,22.7,822,85.6946
114.3,21.6,1054,82.1767
91,29,1159,110.083
75.9,22.7,977,87.9105
64.1,23,525,79.2337
49.7,23.8,869,103.678
63.3,26.6,834,105.617
68.9,24.3,939,100.924
63.3,21.6,993,70.0397
60.7,23.3,1128,80.9023
64.6,24.7,1378,97.2997
61.4,22,1026,81.7217
49.4,22.6,974,84.7235
124.1,21,1135,84.0396
48.4,23.6,1124,88.9068
91,25.5,953,101.194
67,28.3,969,92.9421
51.6,23.6,979,119.676
95.1,25.8,1296,93.0219
49.4,24.6,994,107.259
71.3,22.5,726,87.9424
101.4,25.4,1103,97.7874
98.9,23.6,1084,81.9975
102.1,24.1,1112,84.7819
100.6,31.4,1278,121.583
83.5,23.2,1045,79.6909
80.7,21.4,989,78.6046
55.1,24.1,904,98.2539
96.5,24.3,607,123.322
118.7,26.1,569,120.788
121.1,24.2,566,120.932
104.4,23.4,535,107.057
100.5,23,533,108.914
125.3,22.9,626,113.006
97.6,28.1,1293,100.603
83.2,27.2,588,97.2014
77.2,28.3,1215,74.3788
145.8,24.8,1246,96.9191
51.2,28.1,1153,122.925
73.3,27.3,1032,95.3026
77.2,28.3,1215,98.0851
113,26,726,96.4446
129.1,29.6,1148,116.748
112.8,28.4,771,126.375
88.3,20.3,940,87.197
83.1,20.3,978,84.252
88.4,19.8,996,89.6267
82.1,18.4,864,84.6981
92.4,17.7,840,82.2322
76.3,18.4,925,80.4408
83.4,19.2,1021,84.014
83.2,27.2,588,110.582
83.2,20.5,1296,83.8043
106.3,30.6,1413,103.316
139.1,22.2,1159,95.5328
80.3,22.7,1063,84.1479
49.4,27,949,94.0154
72.3,27.2,951,101.821
74,18.3,977,75.7832
102.2,28.5,1129,99.9164
96,23.3,967,99.4374
55.5,32.3,714,107.666
117,26.2,1031,98.5726
97,30.4,1164,123.835
85,24.5,656,74.0401
76.4,16.4,525,78.3004
83.8,16.7,562,95.7848
70.6,15.3,501,90.9509
66.1,14.3,527,82.4592
104.8,14.2,692,80.6525
100.6,16.9,643,90.6179
95.6,16,639,109.337
91.7,27.6,1258,107.097
63.1,26,1085,93.9527
58.9,26.2,1010,96.1988
64,26.4,1060,98.4311
69,26.4,1314,99.249
74.7,27.1,1313,88.9674
73.9,26.2,1286,83.0628
57.8,25.1,539,93.8587
72.7,24.9,981,95.3032
93.8,27.3,1252,85.9854
52.7,25.4,929,126.968
93.1,26.7,1133,92.8296
68.6,27.6,940,91.8715
103.1,23.5,862,96.1871
51,27.7,1174,113.614
78.1,18.4,920,70.4036
51.5,22.4,801,106.856
99,22.1,780,94.517
104.1,25.4,738,116.152
60.6,21.5,812,87.9253
71,27,1229,79.4228
73.2,27.9,1258,87.1462
78.2,28.6,1579,108.604
68.9,28,1272,98.6683
66.5,26.9,1224,101.947
80.7,28.5,1420,91.5542
80.5,29,1397,95.0124
54.1,22.1,984,97.0937
57.2,27.3,1051,88.4693
65.7,26.5,917,93.2684
54.8,21.2,1056,82.3557
49.3,19.7,886,82.4206
50.8,21.4,886,93.5892
54.9,22.2,1002,86.0572
79,25.3,1168,105.704
56.9,23.8,896,87.1251
58.7,23.6,903,82.6099
58.1,20.4,884,92.9305
49.3,19.7,886,87.8256
58.8,31.3,639,90.2974
66.1,32.1,661,102.38
70.7,34.2,633,112.898
66.5,31.4,654,106.62
61.8,30.8,625,85.0373
70.8,29.4,619,95.0686
56.5,24.8,690,82.6632
49.2,31.3,610,131.847
87,28.4,1413,117.735
61.7,19.9,1559,83.8955
72.5,22.6,1225,89.3708
50.8,27.5,1139,110.677
60.9,25.9,1026,89.7043
62.9,25.8,889,91.5299
58.6,25.5,1162,99.6129
62.1,20.8,913,87.3467
48.8,20.6,1031,86.3385
90.2,21.8,762,82.5198
59.6,22.8,551,85.8867
62.7,26.6,1267,97.0183
52.7,26.9,589,88.609
67.9,31.5,640,118.501
60.1,27,610,89.1868
61.7,25.5,610,90.5812
65.4,24.9,568,86.4007
55.2,24.2,568,83.932
77.2,21.4,1171,85.0439
55.9,23.8,737,106.706
49.5,27.2,1114,111.678
77.8,25.6,1356,113.94
57.3,33.4,1254,133.869
50.3,29.2,1108,119.49
48,26.5,976,102.678
58.8,22.2,511,96.8347
51,26,900,110.175
66.1,26.5,885,109.407
48,27.9,1035,99.5205
48.3,28.7,1069,117.148
71,24.3,1460,90.192
70.8,24.4,1542,82.596
67.4,25.4,884,99.1977
59.6,21.4,918,87.7615
54.3,18.9,1023,84.1597
51.4,19,1029,86.8064
58.6,25,1161,93.8575
62.5,21,510,72.1842
69.9,27.4,904,97.0158
109.9,24.3,1024,99.2369
62,23.3,911,101.72
50.7,23.4,947,121.199
75.4,24.8,1314,112.696
65.6,21.6,524,84.5629
58.6,26.7,1263,101.734
66.8,29.5,1011,113.575
81.7,30.8,1498,107.755
62.5,25.9,1136,126.99
71.4,19.8,1023,84.3035
70.3,20,996,86.7446
53.6,18.5,869,83.2931
55.4,18.1,843,84.4374
63.6,18.4,928,89.1756
69.7,19.2,1021,79.3446
72.3,20.6,968,98.0532
71.4,19.8,1023,88.9428
48.6,23.7,742,94.4423
96.1,25.7,583,123.844
95.6,24.2,566,133.589
83,23.5,538,104.4
80.6,23,535,105.021
84.5,22.9,627,104.934
93,24.8,597,120.728
73.2,28.3,1116,106.27
58.5,26.3,1272,109.29
62.4,22.9,1144,96.6539
74.8,25.9,1263,119.018
60.8,24.2,552,81.4124
58.5,26.3,1272,97.7117
54.2,25,945,115
77.3,16.5,533,93.7253
88.4,17.1,563,83.1597
66.2,15.4,504,84.0058
68.2,14.3,529,83.3206
106.1,14.4,692,84.6528
48.3,23.2,689,88.6353
103,16.9,645,95.9234
95.6,16,639,111.356
58.1,24.5,1026,89.5921
60.3,23.1,1028,94.8002
65.5,22.2,1079,85.4995
62.4,20.9,978,79.6934
59.4,20.9,937,77.7492
62.3,19,929,80.3989
67.7,22.2,1053,80.9042
69.1,23.8,1114,104.87
66.1,26.6,1136,91.6405
56.7,20.5,1114,93.8096
59.9,25,1229,97.3437
87,28.6,1424,113.058
95.7,26,1150,105.07
48,28.2,1122,102.392
48.5,24.4,1027,85.2056
50.1,28,1176,117.89
64.2,25.7,1091,94.2769
59.3,26.1,1015,94.5786
65.1,26.5,1067,95.3115
69.6,26.4,1320,98.0076
68.9,28,1272,102.93
66.5,26.9,1224,104.367
54.7,22.2,986,84.1468
77.9,23.3,1016,106.578
70.2,22.5,1231,86.1953
53.6,21.5,888,97.1667
55.2,22.2,1005,90.1648
78.8,25.7,1169,111.641
56.2,23.7,894,103.68
58.8,23.5,904,95.3348
60.8,20.3,885,92.3151
50,19.9,892,93.6758
50.3,31.5,613,124.56
73.8,26.6,1339,110.463
82.7,25.5,1284,105.556
76,25.8,1354,107.9
58.8,28.8,822,103.802
61.9,27.5,978,113.611
70.1,30.4,1205,116.358
63.9,32.2,896,128.558
63.9,32.2,896,128.558
66.1,26.5,885,110.584
61.3,24.1,874,91.8349
56.7,32.5,771,118.684
53.3,21.1,1060,81.1591
62.8,20,1574,85.1203
56.5,24.5,700,83.4441
59.8,30.5,647,89.7645
66.7,31.9,665,98.1312
70.6,34.1,635,106.746
66.2,31,656,112.984
62.3,30.6,628,104.078
66.5,29.1,621,99.8696
61.2,21,528,85.8471
59.2,25.3,1224,97.0087
73,23.8,988,99.5146
60.7,25.8,1029,89.5672
62.6,20.9,912,91.9196
52.8,22.5,803,96.0674
60.1,25.5,1171,100.117
64.6,25.7,898,89.1486
48.5,28.8,589,118.684
69.2,21.8,658,85.2829
61.2,26.9,1080,84.691
62.5,26.7,1256,93.3943
68.3,28.2,1204,103.318
65.6,26.5,1136,90.8225
57.3,27.1,1056,99.1255
59.8,22.7,552,91.6727
52.6,26.4,590,93.684
69.9,31.4,646,119.077
59,26.8,608,102.626
61.7,25.5,612,92.5242
65.8,24.8,570,93.8692
55.7,24.2,569,90.9368
56.6,33.5,1257,129.64
51.5,29.4,1113,114.498
48.8,26.4,982,105.304
49.2,28.8,1074,112.29
49.2,28.8,1074,112.29
71.9,24.5,1466,91.8681
56.2,22.5,517,83.0968
52.2,21.2,1022,80.979
59.9,21.6,918,93.7963
65.3,25.5,891,92.6902
68.3,23,1099,102.297
51.2,27.7,1133,103.896
56.3,20.9,512,81.8237
71.2,20.1,996,87.1898
53.9,18.4,867,82.9899
55.4,18.1,843,86.4542
63.6,18.4,928,81.1122
70.6,19.4,1022,86.3867
57,22.1,1057,87.761
69.1,27.1,915,103.346
59.3,23.3,911,100.869
78.8,24.9,1324,106.114
52.4,23.8,951,113.342
59.7,26.6,1269,99.2862
61,21.5,527,96.0777
74.3,24.4,600,107.967
56,24,557,88.1483
48.8,22,547,89.0298
62.2,21.3,530,90.2226
74.3,26,1237,93.4788
76.9,29.2,1338,121.092
71.3,30.6,1438,116.633
67.6,29.7,1011,111.898
61.5,22.8,1146,86.9955
87.7,23.1,1028,94.1812
71.9,28.3,791,131.46
75.9,25.9,1265,111.325
50.1,27.2,1245,91.7031
58.9,26.2,1274,93.0488
49.3,30.1,1216,120.998
51.4,25.1,945,120.566
77.1,16.5,532,89.0874
88.1,17,563,97.8321
66.3,15.3,503,92.1899
69,14.4,532,84.1565
106.4,14.4,692,89.0235
104.9,17.7,647,102.213
96.9,16.1,640,117.769
63.1,19.2,931,75.8303
83.7,23.9,1116,98.0865
65.1,22.1,1077,87.8053
66.6,21.3,989,76.9891
50,28.1,1174,107.218
70.3,27,954,96.3449
58.7,25,1232,97.3551
76.7,23.3,1267,91.1024
76.1,25.9,1350,120.895
88.5,28.4,1429,116.938
89.5,22.3,981,89.3081
51.8,21,1066,88.6424
68.4,26.3,934,95.7647
59.5,25.4,1226,98.1763
49.8,27.6,1137,103.184
54,21.4,889,91.1265
53.6,22.7,806,112.003
64.1,25.7,1093,98.4105
60.5,25.9,1021,95.1255
64.7,26.5,1067,104.257
69.7,26.1,1323,95.256
69.7,27.8,1284,103.833
66.7,26.9,1226,102.479
62.7,19.9,1583,86.5418
56.1,24.6,707,93.6269
70,22.4,1231,86.7324
65.9,25.6,907,90.7629
74.5,20.8,913,85.746
60.7,29.6,829,106.274
62.5,26.1,1158,101.215
60.9,25.9,1034,101.662
60,29.8,964,108.812
70.2,29.9,1204,121.796
63.9,32.7,946,114.724
65.6,27.1,865,114.179
50.5,27.4,1116,105.801
66,32.7,1331,115.588
49.7,24.4,1034,86.6106
48.7,28.3,1127,107.939
60.7,22.8,555,83.4898
53.8,26.5,595,104.34
70.8,31.4,649,114.858
60,26.8,610,101.878
62.1,25.4,614,100.815
65.8,24.7,571,84.0936
55.5,24.2,571,92.3058
57.8,23.9,744,112.298
71.5,20.9,972,90.0518
77.2,20,1024,85.7287
72.3,20.1,997,85.9576
53.9,18.4,867,82.5098
57.7,18.1,846,81.9201
71.8,24.4,1466,94.3113
53.6,21.3,621,83.1878
50.7,25.3,616,75.6204
60.5,26.8,1082,90.3598
74.8,21.7,916,89.6527
52.6,22.9,841,108.02
81.7,27.1,1475,117.662
83.3,28.6,1458,123.327
78.8,27.3,1379,128.64
73.2,26.9,1329,113.987
82.2,25.6,1280,110.569
67,25.5,902,95.1576
61.7,26.7,1257,102.654
80.3,30.4,1498,103.286
68.4,28.1,1208,107.726
65.5,26.4,1140,97.8309
57.2,26.8,1058,97.8105
62,21.9,685,78.7419
57.1,21,515,87.2689
77.1,25,1329,106.497
52.1,24.1,955,117.764
47.9,22.9,709,82.8997
56.3,23.3,912,94.4701
72.5,23.6,1407,92.7027
56.1,22.3,1062,89.7798
63.1,19.2,931,78.116
72.2,27.2,928,100.884
105.6,23,793,79.0447
75.3,24.5,600,118.146
56.2,21.8,530,95.2475
56.5,24.2,559,84.3394
49.3,22,547,96.8177
50.3,21.3,532,85.4853
60.4,22.2,526,82.1853
58.7,20.8,525,85.7717
56.1,26.8,1045,96.2268
62.9,26.4,1140,118.437
52.1,26.2,1248,103.619
49.7,23.5,749,92.0665
67.4,29.8,1007,106.926
76.3,29.2,1341,114.119
74.6,25.7,1246,96.6836
72.2,30.8,1443,112.245
131.4,28,888,107.151
52.8,25.3,949,123.745
48.7,27.1,989,92.5106
60.3,23.2,1024,93.0216
75,24.8,1385,94.3765
49,23,691,87.5147
67,16.6,532,103.699
64,17.2,563,93.9217
52.7,15.3,503,90.0238
70.3,14.6,533,85.102
65.5,14.6,693,83.0884
61.3,17.8,647,97.0015
62.9,16.1,641,101.578
77.8,27.7,988,100.898
73.9,25.9,1270,113.01
55.8,35.1,416,97.8033
58,26.1,1282,104.574
63.7,22.8,1151,98.0088
68,15.2,898,63.502
68.2,15.6,941,78.7523
78.6,19,1033,93.3159
60.6,16.8,849,73.1043
51.5,15.5,875,69.0857
51.5,15.5,875,69.7806
51.5,15.5,875,72.7092
53,14.7,834,71.5721
53.3,21.8,633,83.7221
50.2,28.1,1173,107.106
49.4,24.4,855,107.17
61,22.8,558,95.8949
55.2,26.8,600,102.708
70.8,31.4,649,107.474
60,26.8,610,95.8534
63.1,22.1,657,91.9477
63.1,22.1,657,89.0208
63.1,22.1,657,86.5805
57.1,24.9,1243,99.0424
71.6,26.9,962,94.2137
78.2,26.3,1342,113.686
53.6,21.2,1081,84.0107
48.9,22.9,835,109.506
69,23.6,1030,102.161
72,26.1,967,87.1345
55.4,22.5,981,80.1879
51.3,27.8,1136,106.483
50.8,20.2,896,101.529
57.9,25,731,82.7667
65.4,26.5,1179,95.6695
87,29.5,1457,115.611
60.9,26,1038,90.3702
59.5,21.1,902,70.8771
56.3,22.9,806,100.597
72,25.4,938,81.0248
48.6,27.5,1115,99.8489
